V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
2814.5403,2804.7988,2784.7805,2823.123,2792.996,2777.9597,2746.849,2782.27,2756.044,2743.698,2687.4355,2735.8997,2702.6418,2685.6619,2696.9548,2726.4807,2684.421,2662.1929
3547.6003,3804.1587,3962.401,3365.5718,3350.2014,3826.0435,3639.4307,3771.2053,4054.575,3707.6199,3735.778,3956.7998,3695.3604,3715.0366,3791.876,3126.3364,3159.7456,3505.545
3764.5984,3773.9958,3759.85,3766.6165,3860.7017,3877.8713,3759.5962,3738.3752,3767.55,3773.3267,3776.2817,3789.9705,3766.1794,3773.929,3759.782,3773.3416,3867.5671,3839.0984
3400.0344,3410.6995,3397.7913,3405.8508,3413.6987,3418.8875,3371.1672,3385.7556,3397.9668,3414.317,3396.6326,3410.588,3404.6794,3423.8281,3415.2065,3417.9106,3430.6125,3426.5027
4136.361,4200.7285,4198.9263,4189.977,4207.9497,4211.345,4104.757,4123.6147,4114.081,4139.606,4123.807,4135.2637,4087.3423,4152.21,4138.8936,4132.635,4148.368,4110.832
3247.6836,3297.1472,3310.1863,3312.0908,3343.7532,3340.9436,3259.5195,3273.8406,3275.45,3300.9915,3295.1292,3300.9026,3251.7668,3297.3865,3296.6494,3280.826,3298.1665,3265.3103
1100.9038,1102.8875,1100.9309,1101.9594,1129.1346,1136.0366,1101.3644,1095.6309,1102.9404,1103.3602,1101.9932,1106.9882,1100.4155,1101.6316,1097.6342,1101.2993,1128.1167,1122.3989
4352.2925,4371.2363,4371.7607,4359.163,4388.61,4379.4565,4302.8003,4307.7754,4332.293,4350.533,4354.886,4358.15,4325.7876,4339.882,4337.131,4340.306,4373.0,4337.4834
8192.674,8213.093,8215.889,8158.3853,8221.569,8205.096,8171.932,8218.431,8194.589,8195.753,8119.388,8132.568,8108.8013,8124.9556,8105.4463,8088.727,8116.5415,8088.161
3692.4841,3712.493,3711.0784,3701.2205,3728.3608,3718.2964,3648.7148,3652.1184,3672.6711,3691.92,3699.8696,3699.8613,3669.6562,3685.3748,3679.43,3681.2454,3711.4578,3680.8677
1484.063,1487.1925,1484.0573,1481.9083,1481.0225,1486.029,1452.2278,1461.3026,1467.6226,1478.6661,1473.054,1479.3037,1465.8466,1466.235,1468.1819,1469.2263,1467.9572,1458.3016
5820.425,5823.9014,5796.508,5860.3916,6122.152,6163.002,5839.8726,5784.8696,5851.8726,5898.671,5888.1523,5911.654,5817.833,5816.421,5765.2344,5841.458,6093.2144,6034.048
2272.3767,2271.1611,2268.1035,2251.4832,2260.3394,2271.0256,2265.186,2260.9946,2260.4946,2251.7847,2244.607,2250.061,2251.0667,2252.6216,2250.4966,2232.4326,2237.3645,2255.4158
9716.486,9732.36,9705.963,9727.133,9767.4375,9740.596,9627.0205,9640.569,9668.506,9723.084,9720.951,9701.578,9649.442,9684.56,9671.099,9676.22,9735.18,9695.85
8242.119,8249.042,8219.386,8228.569,8275.7,8256.471,8146.8726,8151.946,8192.6,8233.553,8233.461,8229.154,8171.749,8197.639,8180.3545,8185.5513,8239.857,8204.683
1371.9084,1367.525,1356.3723,1377.4844,1432.1548,1425.9792,1355.631,1347.1831,1365.8795,1376.6523,1364.4828,1370.821,1365.528,1367.1075,1358.119,1379.1934,1432.1503,1408.5896
6507.4766,6378.458,6159.5073,5978.6445,5934.926,5949.2017,5898.7417,6007.273,6111.62,6273.22,6394.5884,6440.4165,6334.136,6218.265,5962.7666,5836.4194,5807.2007,5729.6245
5707.3906,5578.4536,5358.321,5192.9766,5146.7876,5163.5854,5122.592,5220.945,5324.801,5495.8203,5607.3145,5656.3833,5560.109,5449.5063,5188.317,5078.0425,5054.2065,4979.8203
4571.1426,4585.1055,4566.0176,4565.0693,4574.884,4582.804,4535.5635,4548.317,4551.2544,4552.805,4544.9995,4549.4995,4529.9478,4561.2993,4551.125,4544.2837,4552.88,4552.219
3036.8193,3040.0398,3016.5642,3009.8237,3018.6968,3036.1836,3007.8518,3018.3264,3018.4746,3008.09,2997.9385,3001.0105,2990.1047,3009.2847,3006.7686,2998.5422,3008.5623,3011.0344
1564.6882,1568.5111,1572.3799,1578.8551,1612.854,1613.2833,1566.828,1560.048,1566.0444,1557.0052,1557.7041,1564.439,1553.7311,1561.4402,1571.561,1576.2148,1614.3921,1604.8485
4673.431,4675.601,4679.001,4705.2705,4690.8643,4670.008,4606.9805,4636.6826,4657.613,4667.989,4655.8955,4649.664,4597.9683,4621.221,4650.881,4653.5615,4685.7695,4676.1567
3956.8633,3963.001,3957.6938,3966.047,3978.3933,3979.0662,3926.7131,3950.0046,3957.7102,3967.6912,3954.2664,3960.9128,3931.5586,3945.2864,3950.5015,3950.8733,3982.6323,3968.1812
4632.4165,4667.273,4651.263,4657.1685,4691.3306,4666.304,4584.078,4608.079,4629.6084,4650.991,4648.237,4641.303,4605.9233,4638.1055,4633.828,4634.8354,4650.5103,4633.576
3348.2695,3370.886,3350.5562,3364.8538,3393.822,3385.8757,3333.287,3359.033,3364.1921,3380.1477,3374.6694,3364.2903,3335.5588,3355.5918,3353.127,3362.9922,3373.4246,3377.8713
3213.9402,3242.7952,3231.1592,3215.647,3221.5872,3213.156,3155.4497,3157.9968,3173.7039,3207.0059,3228.8887,3213.1028,3196.0579,3224.9678,3208.5227,3186.99,3216.9983,3197.1917
2543.9827,2566.6035,2563.0732,2549.7407,2555.5845,2549.9138,2497.8972,2496.6392,2520.498,2554.3765,2569.2473,2553.176,2537.3667,2554.3057,2544.6624,2527.6924,2549.8608,2531.4368
3226.728,3235.2358,3245.9255,3258.2712,3377.8909,3395.842,3278.0046,3232.3706,3276.1223,3270.2878,3264.6846,3260.674,3234.201,3237.4768,3264.1116,3284.1558,3402.015,3372.309
1714.0299,1729.883,1729.2927,1733.1461,1743.0938,1749.471,1718.5631,1719.8142,1714.4086,1725.4712,1731.3123,1729.8231,1715.5691,1727.2378,1727.228,1734.5323,1743.5344,1743.5265
1396.6095,1410.0033,1409.4027,1410.5914,1426.3081,1430.995,1401.7609,1399.193,1397.0769,1407.5979,1416.8146,1411.2618,1401.4482,1410.9489,1408.4464,1412.7993,1427.5569,1425.9686
2340.8528,2346.2488,2350.767,2378.964,2479.7463,2482.2505,2368.9727,2333.935,2361.8926,2363.9866,2358.5715,2363.2764,2330.4033,2334.856,2352.9827,2388.8416,2488.1978,2454.092
3690.54,3695.6165,3675.3374,3703.0295,3772.1108,3772.2522,3663.8367,3644.805,3662.1455,3699.2695,3713.3926,3733.2754,3711.425,3699.704,3681.9958,3716.3936,3780.9155,3750.7554
1510.9926,1523.7646,1515.2119,1516.7399,1525.2643,1523.5094,1496.9586,1507.2574,1518.2642,1533.7764,1527.0392,1522.0651,1508.3566,1514.3354,1505.9196,1514.6041,1521.9409,1511.5408
1204.3632,1215.8303,1206.5631,1207.9696,1214.3702,1209.9703,1183.8867,1193.9828,1206.3042,1224.3864,1220.5814,1216.6818,1203.1477,1209.8926,1200.2781,1206.4331,1213.2672,1202.8682
2016.5101,2015.6705,2000.3757,2014.1613,2061.1504,2067.2917,2009.9418,2005.1277,2012.8209,2015.7291,2016.3517,2028.1865,2021.3368,2015.8934,2007.2314,2020.5227,2061.2522,2047.2966
2913.2087,2915.6016,2894.4265,2908.069,2988.5925,2995.2395,2887.6335,2879.9045,2911.304,2922.9595,2908.408,2930.627,2907.3025,2903.5322,2885.8367,2908.39,2989.4187,2970.571
1257.9553,1261.6865,1257.9579,1258.421,1264.1842,1260.416,1241.0446,1247.5302,1254.0416,1257.4526,1262.5557,1259.808,1251.3062,1254.4819,1254.6489,1257.716,1268.14,1260.8875
10108.886,10148.769,10118.094,10123.255,10182.204,10148.929,9984.922,10040.522,10092.186,10115.857,10164.223,10129.891,10054.852,10089.081,10091.601,10104.033,10185.632,10130.702
1777.9667,1789.9781,1766.6627,1780.8538,1847.163,1857.2534,1758.1842,1757.0309,1776.3931,1777.9335,1777.4852,1799.7683,1786.616,1788.5415,1770.855,1786.9622,1850.4415,1836.7025
7750.157,7887.311,7846.3667,7855.8706,7908.077,7983.296,7827.825,7879.6685,7878.4854,7950.1055,7877.0737,7877.811,7862.6025,7994.081,7925.9766,7943.4487,7995.7773,8011.4062
2095.1096,2077.9321,2065.661,2069.6067,2065.3447,2062.4033,2063.9817,2090.2576,2062.8606,2058.0786,2055.124,2098.999,2074.3577,2050.2612,2068.9438,2056.267,2035.3312,2038.7463
5524.9478,5648.8887,5604.129,5635.1104,5715.8066,5763.2266,5612.689,5668.7593,5673.3306,5743.957,5671.31,5690.4673,5666.4316,5790.444,5717.1104,5755.9077,5785.651,5807.7324
1664.1035,1673.42,1660.0701,1660.9143,1704.9391,1707.8732,1668.8955,1663.1631,1675.8044,1683.2494,1682.0037,1674.215,1674.5671,1682.17,1675.583,1683.717,1726.9475,1711.6327
6999.399,7006.848,6813.4023,6430.4106,6319.2944,6280.3667,6226.6934,6115.4507,6156.3413,6412.459,6811.8906,6971.217,6958.408,7059.4893,6792.3384,6437.586,6292.1597,6232.3887
2847.3513,2823.1724,2699.8833,2513.7393,2428.2588,2400.9243,2445.321,2421.2246,2449.852,2507.1108,2644.4558,2773.3079,2825.1077,2826.5522,2667.8813,2492.312,2405.8787,2384.8706
3529.5728,3513.3926,3492.4268,3421.4917,3424.7737,3404.282,3399.838,3445.9946,3453.0532,3373.9458,3415.6428,3491.023,3536.2578,3493.4077,3475.292,3401.7678,3421.1396,3390.0295
2745.126,2780.4172,2789.8735,2797.1887,2794.6577,2814.5989,2770.985,2761.634,2763.825,2801.2397,2775.089,2764.5305,2730.6165,2757.141,2767.9302,2788.0464,2775.4536,2801.6667
9703.006,9704.899,9709.353,9607.679,9563.217,9510.833,9412.487,9496.43,9497.133,9434.14,9450.261,9556.9,9520.249,9485.886,9428.175,9350.056,9359.846,9370.023
3342.184,3448.9062,3412.233,3537.631,3530.7732,3561.8628,3367.5896,3360.549,3359.5103,3595.7822,3573.8254,3547.7974,3338.0198,3407.9817,3384.0518,3480.3318,3453.1016,3528.323
1370.3693,1372.0323,1355.808,1337.152,1337.3395,1345.0839,1305.7858,1304.0452,1326.0913,1349.2003,1354.2721,1370.6161,1369.7336,1355.9607,1360.7073,1349.4943,1352.5089,1336.9727
2220.8835,2213.7908,2151.7996,2038.826,2000.1416,1987.8352,1985.4711,1962.8984,1974.081,2030.3445,2147.696,2199.1262,2201.1162,2215.0774,2132.3396,2031.2097,1988.2092,1972.2635
3420.4717,3398.0088,3389.0747,3369.527,3367.768,3347.2004,3351.2332,3375.3489,3377.3772,3356.779,3386.0393,3420.0125,3405.1577,3382.3254,3376.5422,3363.364,3353.9583,3333.2944
2542.362,2556.3213,2584.5576,2598.4094,2607.4084,2611.1338,2588.6743,2583.3213,2593.2568,2581.265,2548.4949,2535.4236,2513.3528,2520.997,2562.2805,2560.0059,2567.6414,2566.1365
8693.831,8648.029,8678.967,8632.926,8594.261,8539.996,8522.246,8597.018,8572.369,8528.211,8496.944,8540.255,8491.821,8446.809,8489.02,8448.233,8401.292,8377.61
3920.6914,3909.355,3836.9382,3813.5947,3760.8376,3726.3474,3717.5764,3745.0908,3763.577,3830.1902,3826.5913,3840.2563,3824.2148,3822.207,3778.8022,3753.5645,3706.1484,3693.402
1578.8455,1604.2656,1531.6575,1508.9927,1461.5293,1488.4496,1437.5912,1423.1151,1423.5867,1463.2715,1435.5796,1509.4973,1507.0396,1523.2441,1482.3016,1448.2146,1371.1172,1397.2319
1701.4148,1697.3135,1857.7971,2113.12,2161.4634,2173.5488,1868.6136,1702.9547,1722.6381,2056.941,2111.4827,1986.5344,1728.2006,1732.3534,1837.7909,2024.0774,2139.4116,2174.9106
7641.0293,7528.035,7606.3086,7336.654,7644.9688,7659.5513,7677.3086,7551.7764,7495.696,7527.41,7884.8306,7584.329,7822.948,7624.308,7817.757,7636.0947,7975.2114,7665.9155
3468.5227,3455.4155,3457.6902,3403.37,3413.13,3393.5933,3396.3027,3394.3535,3396.8525,3362.1177,3416.7285,3485.1313,3489.1467,3442.7642,3408.502,3362.5562,3386.0542,3369.005
2231.762,2261.4788,2298.009,2296.7278,2307.9058,2316.5034,2304.506,2281.0376,2315.4307,2285.4548,2218.4424,2203.4446,2215.2532,2241.851,2282.1472,2266.4272,2257.8147,2268.5635
7649.365,7585.1504,7661.9243,7632.047,7643.262,7563.832,7543.8755,7599.992,7588.7773,7510.3745,7443.787,7482.0854,7474.103,7448.7886,7443.8984,7409.6787,7440.797,7379.4033
3930.0654,3920.1606,3833.6897,3736.0396,3731.637,3722.3647,3628.64,3576.4114,3582.6477,3685.884,3817.1409,3901.6733,3901.7231,3918.0657,3819.7712,3725.2422,3728.925,3700.923
2421.9216,2446.1199,2345.082,2077.8926,1956.4773,1940.6674,1974.0088,1923.4459,1953.2902,2099.3232,2342.6836,2407.8167,2412.4302,2479.5076,2337.0908,2088.2332,1947.7832,1914.4097
1523.7689,1523.8762,1499.2067,1459.5754,1439.4924,1428.8385,1417.7362,1411.7827,1419.1155,1445.4241,1489.4161,1511.6733,1514.1257,1524.358,1492.2645,1455.0814,1434.2686,1422.3546
3485.9045,3502.6108,3489.0195,3464.8967,3459.24,3446.3064,3434.3389,3456.6438,3464.453,3447.4915,3468.582,3516.5054,3495.664,3490.1333,3476.444,3454.466,3438.4583,3423.8525
2780.4023,2788.8176,2809.9897,2787.3271,2787.3162,2773.1223,2788.2817,2763.8735,2777.2368,2782.275,2783.2761,2768.7307,2770.3257,2760.9001,2784.8254,2768.4795,2761.426,2756.5867
9688.162,9705.707,9761.8125,9717.031,9715.586,9621.06,9602.428,9589.654,9563.624,9544.31,9579.274,9636.003,9579.601,9559.531,9568.921,9498.28,9393.781,9390.924
1329.7638,1331.1527,1312.2383,1287.2701,1279.963,1274.9248,1262.0236,1258.687,1262.2239,1282.9484,1312.3734,1322.9786,1322.3787,1327.3307,1303.2065,1282.9117,1276.2793,1269.2177
2259.161,2272.052,2248.598,2242.9834,2271.3633,2256.172,2174.6733,2157.894,2161.6506,2191.4492,2215.5386,2243.6304,2244.549,2256.669,2238.0007,2235.6096,2258.8145,2217.0088
2991.934,2995.8076,2896.1384,2746.0273,2650.1265,2621.3042,2588.5405,2576.7622,2600.5093,2672.7664,2816.6594,2923.294,2959.72,2991.043,2890.0962,2731.3406,2627.2195,2573.7476
2442.9148,2443.3347,2349.892,2258.7803,2216.5188,2209.961,2189.0996,2184.9182,2184.8242,2234.3196,2335.045,2384.2231,2412.627,2421.9626,2323.2725,2242.7917,2204.7102,2177.7886
4984.024,5015.4536,4988.6904,5048.2505,5199.459,5243.44,5074.7827,5053.0337,5074.256,5084.2075,5048.401,5073.826,5023.9863,5048.5435,5035.099,5108.492,5217.559,5215.607
4722.8657,4736.0723,4726.4517,4623.6387,4550.7686,4488.682,4402.7085,4397.0605,4444.1064,4556.7744,4645.4727,4694.7266,4669.1807,4680.1133,4640.0864,4559.7417,4484.1284,4403.027
4051.4521,4080.1978,4076.624,3963.5046,3898.8418,3843.8032,3765.2446,3757.2188,3809.8318,3917.48,3998.5415,4029.2542,4001.74,4023.6086,3995.291,3904.2659,3830.6272,3760.34
3916.9,3932.7356,3925.3796,3918.4426,3945.5798,3946.415,3906.5637,3911.3652,3942.976,3963.4426,3959.3086,3937.7295,3918.4744,3922.7097,3909.3708,3912.9983,3912.7434,3888.573
3398.7688,3413.3857,3413.2522,3391.5874,3415.6934,3417.8728,3381.911,3377.9272,3411.5305,3421.5005,3417.4468,3378.621,3378.1946,3372.9917,3366.3162,3355.4072,3364.223,3337.241
3709.5188,3732.7776,3710.433,3758.8916,3870.1619,3904.3672,3777.1694,3765.6624,3780.7998,3792.872,3763.5913,3782.5996,3745.4014,3764.4883,3750.9395,3812.3975,3894.3784,3888.2188
1653.2782,1672.4309,1672.4506,1685.2108,1709.5573,1712.5911,1680.5709,1688.0187,1701.2709,1706.5205,1696.0048,1693.9158,1688.1945,1700.333,1707.0039,1718.7122,1726.5271,1722.7726
2371.4065,2378.431,2382.2446,2373.4856,2372.4338,2366.571,2362.1655,2361.1223,2356.0127,2359.289,2357.2048,2359.5024,2362.5444,2357.4717,2354.996,2352.0881,2345.722,2345.5508
8333.6,8351.019,8350.382,8351.997,8353.776,8361.902,8360.594,8395.534,8391.283,8373.985,8366.187,8413.02,8391.218,8343.536,8331.118,8318.436,8311.023,8302.382
1431.5808,1449.3333,1450.9829,1462.7186,1484.2108,1487.1802,1456.5553,1461.0217,1473.1832,1476.8203,1465.6017,1463.4174,1458.6261,1469.0876,1477.4144,1486.552,1493.9683,1490.4496
6789.451,6769.8955,6799.7803,6775.798,6748.323,6679.845,6617.6855,6636.5454,6664.499,6685.602,6676.98,6646.086,6599.455,6604.2285,6600.5938,6577.649,6555.845,6496.3755
7724.2515,7743.502,7718.1646,7730.2163,7740.0317,7755.2173,7694.916,7718.1177,7719.5913,7734.974,7720.83,7731.306,7732.4155,7741.421,7734.188,7737.277,7745.691,7738.336
3876.0618,3885.2446,3863.198,3890.8813,3892.9258,3900.1575,3892.087,3907.0542,3887.665,3905.4363,3873.3464,3907.8738,3878.1245,3881.1926,3856.3018,3868.974,3855.3003,3858.1868
2179.0696,2184.1543,2181.5227,2186.997,2171.191,2197.0415,2190.949,2176.5386,2164.4978,2175.916,2171.6465,2209.6504,2191.844,2185.9207,2199.6985,2194.1895,2143.6536,2175.644
8411.439,8474.212,8383.381,8449.807,8397.39,8553.633,8526.537,8518.248,8414.072,8484.159,8417.591,8588.731,8418.274,8397.907,8428.959,8441.73,8258.114,8382.495
2260.08,2278.0952,2261.4814,2303.576,2406.1353,2423.8481,2317.7327,2298.5051,2313.7627,2327.7307,2302.0796,2318.212,2288.4985,2303.4382,2293.558,2348.9734,2424.1772,2412.6064
3165.943,3165.7139,3173.1135,3181.4683,3201.6934,3199.5928,3166.2717,3167.0889,3188.4734,3182.3728,3174.9946,3204.518,3191.7668,3181.742,3184.8562,3171.455,3197.1577,3196.2097
1650.5862,1651.2815,1680.8215,1671.25,1661.8217,1605.6919,1635.2811,1633.8107,1647.6244,1618.6421,1658.6606,1620.5822,1629.891,1602.8898,1624.456,1624.1285,1609.3462,1567.3843
5171.121,5157.1094,5243.247,5204.432,5262.7104,5098.722,5060.0933,5143.0215,5213.785,5104.456,5192.1064,5187.2314,5114.176,5031.478,5074.312,5066.981,5083.6284,5008.6426
3154.3015,3193.0398,3184.1636,3171.7903,3237.9912,3278.0696,3277.289,3293.6042,3340.3044,3354.1433,3356.7502,3372.189,3408.0527,3433.3076,3414.516,3407.3733,3440.0884,3462.6907
3860.7524,3890.3735,3861.9,3885.3733,3937.2512,3988.5173,3953.728,3989.5586,3996.9204,4022.2322,3991.586,4037.5205,3998.5237,4010.5574,3985.417,4034.9956,4070.2666,4107.635
4403.804,4392.5693,4356.7227,4469.4507,4755.0317,4814.8994,4447.6846,4311.814,4352.3477,4409.903,4371.1826,4421.7544,4341.509,4351.991,4337.3813,4480.021,4762.4897,4727.402
1822.6267,1844.6968,1824.8918,1895.3093,2079.2263,2138.049,1908.3809,1813.3257,1818.4984,1829.2444,1809.8108,1836.0444,1818.002,1830.4183,1817.3058,1886.6019,2074.7993,2092.0088
2621.6968,2617.01,2605.1975,2654.2246,2771.8542,2777.9976,2635.7166,2608.4302,2640.9246,2660.7104,2665.0388,2675.063,2633.6812,2634.7058,2630.0322,2696.6597,2791.46,2746.5566
6775.892,6806.334,6749.9604,6760.185,6793.1553,6866.314,6769.496,6831.084,6805.8965,6775.171,6730.7876,6728.339,6699.401,6694.616,6678.0913,6681.257,6695.9805,6758.535
12903.493,12985.663,12969.969,13020.245,13188.441,13134.384,13101.08,13162.052,13191.493,13211.431,13245.848,13253.207,13277.955,13335.038,13370.703,13475.478,13551.024,13551.951
5013.5513,5065.187,5060.3145,5056.644,5124.364,5078.951,4999.2627,5015.1343,5054.5493,5079.0156,5105.059,5065.559,5065.5737,5089.5503,5075.148,5086.1855,5128.1323,5031.574
4178.925,4220.4814,4222.61,4206.026,4267.376,4221.4634,4155.7456,4157.1025,4198.1963,4219.298,4233.4575,4164.0005,4170.384,4176.458,4177.677,4159.889,4196.9854,4115.6255
2257.1191,2266.2212,2262.3098,2263.4187,2273.1243,2277.0903,2256.2605,2257.394,2258.2878,2259.58,2261.2822,2259.868,2259.5193,2264.0598,2269.827,2277.6687,2288.1104,2284.4897
2080.1055,2089.2554,2082.889,2087.1262,2098.1538,2105.9111,2078.7144,2083.0698,2086.1887,2092.2517,2083.7666,2084.2468,2084.15,2087.8586,2085.7146,2095.6685,2108.9019,2106.7412
2862.66,2891.1414,2892.8457,2908.209,2935.5515,2938.0754,2890.9834,2893.2637,2896.349,2900.8962,2887.2144,2881.7068,2864.696,2887.569,2892.5068,2908.609,2923.852,2921.266
2465.6636,2494.3362,2499.6082,2514.6018,2544.0469,2548.2134,2506.931,2509.1677,2514.6704,2515.5117,2497.9111,2488.7551,2472.716,2493.4368,2502.2385,2515.8455,2529.844,2526.0732
4161.1885,4222.244,4177.6587,4226.1865,4381.9404,4398.5444,4209.1426,4129.172,4142.6914,4147.9517,4106.6387,4142.3496,4136.6904,4192.8535,4178.571,4224.619,4367.4673,4379.1196
3233.1545,3227.6633,3240.9521,3258.4333,3238.7285,3209.3696,3218.0027,3240.5808,3253.727,3231.5107,3229.0264,3231.609,3223.2166,3220.3794,3252.841,3259.0718,3244.125,3229.38
1164.9266,1162.4425,1158.4558,1159.5627,1162.3342,1164.5065,1150.0059,1156.1348,1154.0322,1151.235,1141.4836,1150.894,1147.5284,1139.9246,1142.8418,1141.031,1126.5725,1132.4901
3788.2275,3762.8503,3763.492,3816.3984,3762.0847,3726.8687,3664.4585,3758.819,3806.3198,3728.5583,3649.6494,3685.0364,3674.7527,3641.225,3703.0066,3738.1694,3659.4604,3621.2185
5939.4414,6030.647,6001.964,6021.9116,6223.2334,6264.996,6023.7095,5937.838,5961.5127,5967.304,5900.446,5943.955,5935.4126,6002.228,5985.149,6021.949,6182.428,6184.8125
3648.606,3672.9456,3695.4333,3799.1057,3916.6255,3956.2742,3896.911,3913.3076,3896.4858,3793.9546,3703.9585,3680.6863,3652.4683,3694.5833,3737.902,3802.4631,3928.6538,3962.0623
3229.3232,3256.6538,3265.1528,3355.0583,3466.408,3494.082,3442.223,3455.6726,3444.1738,3364.5032,3283.466,3249.2617,3236.8325,3274.5867,3304.5151,3362.4414,3477.2437,3491.0232
2533.1353,2543.8928,2518.7822,2528.1265,2575.4243,2589.6833,2528.8162,2528.5327,2533.505,2539.8289,2545.7134,2556.644,2538.9622,2550.1665,2529.0886,2545.005,2571.3472,2563.9033
2035.7448,2061.4248,2054.8843,2073.9114,2106.1577,2126.2761,2106.0918,2130.3384,2146.2878,2160.9937,2171.214,2189.8364,2172.934,2185.53,2177.3508,2207.036,2196.9883,2194.8767
1664.1309,1690.0249,1686.4119,1703.5331,1735.6293,1752.524,1732.2905,1755.2753,1769.4913,1785.9921,1797.7057,1813.9426,1795.5212,1811.0795,1805.6047,1831.5442,1821.8745,1819.6183
2636.686,2694.1882,2634.9727,2660.5823,2768.8755,2834.4287,2756.1519,2796.235,2817.4487,2868.3997,2850.436,2883.2942,2873.9395,2911.105,2872.8335,2935.1233,2989.5571,3008.4756
2373.9995,2374.7092,2359.0564,2362.8184,2396.1038,2405.5874,2365.6519,2366.2065,2371.3228,2377.5728,2374.5212,2365.7725,2355.7466,2353.62,2346.4504,2357.3389,2376.1663,2372.5676
9516.1045,9562.894,9553.646,9546.983,9597.739,9591.2295,9461.528,9475.977,9492.626,9534.833,9553.641,9536.967,9492.368,9536.341,9540.449,9533.0625,9546.199,9491.881
7113.864,7158.0005,7190.2695,7192.6284,7217.3228,7201.79,7079.347,7094.133,7123.432,7173.7188,7202.367,7168.58,7106.5728,7140.18,7140.605,7160.1855,7183.6836,7113.0166
3351.7732,3340.5994,3281.4673,3252.5928,3235.564,3248.9187,3250.785,3255.929,3298.232,3335.3594,3329.0715,3339.7876,3338.053,3319.9788,3277.759,3251.8247,3225.1494,3233.7488
2894.2334,2884.0437,2824.955,2794.1038,2787.9822,2814.1108,2828.2014,2832.1545,2874.997,2913.6062,2904.5146,2904.8784,2898.9612,2873.6782,2836.0554,2809.5708,2790.3752,2797.1362
4549.7764,4600.7593,4590.1895,4565.187,4634.687,4626.1123,4587.2925,4586.277,4613.3525,4633.517,4656.1206,4636.9575,4619.582,4661.4805,4664.562,4653.229,4655.371,4632.78
3651.4988,3697.5142,3692.269,3666.9915,3735.2595,3721.1675,3692.5684,3692.56,3720.5742,3746.859,3754.6755,3727.9814,3720.0857,3766.1743,3771.0125,3760.9202,3773.0366,3753.6865
6818.7915,6813.348,6762.7593,6792.8667,6881.5137,6920.9507,6762.817,6729.99,6734.3774,6758.4873,6753.727,6782.9966,6743.8833,6758.8584,6774.5117,6829.013,6929.816,6897.301
2777.536,2788.8147,2786.0513,2793.9333,2808.652,2802.1208,2757.7236,2772.5857,2777.9253,2787.6895,2797.467,2797.0566,2771.3997,2782.1213,2787.0193,2795.1853,2802.1768,2787.094
3437.6357,3490.2466,3478.345,3481.5378,3470.4807,3492.1821,3457.7585,3468.8906,3436.5022,3449.7212,3448.4153,3476.8235,3452.8882,3484.1646,3475.4368,3482.129,3465.8137,3486.1772
2117.405,2137.2544,2187.2544,2149.6667,2180.406,2177.306,2157.165,2149.141,2204.737,2175.843,2190.1614,2164.636,2159.17,2127.707,2170.1306,2151.779,2190.209,2166.8604
7401.0796,7528.0547,7579.796,7513.75,7562.23,7599.0693,7496.0015,7503.976,7568.5664,7545.9126,7539.3433,7584.016,7512.34,7526.48,7558.839,7537.836,7556.6133,7560.6343
2400.141,2412.8508,2409.7522,2418.682,2438.7766,2437.9624,2392.6443,2407.0195,2410.754,2421.2373,2427.9692,2428.0828,2402.575,2418.39,2420.5898,2430.228,2436.7078,2422.9578
1523.6852,1523.1394,1520.2406,1525.2766,1524.9943,1526.228,1522.6082,1525.4922,1522.3236,1525.7161,1527.2075,1529.3666,1529.408,1531.2683,1526.6041,1525.1099,1523.3197,1520.3755
3867.127,3877.5942,3832.1453,3885.1052,4004.1072,4020.4187,3860.789,3827.4211,3844.4927,3869.9658,3848.879,3876.3594,3853.243,3877.2595,3860.9277,3920.7786,4011.154,3961.95
1438.304,1437.2026,1435.5934,1431.0415,1428.7567,1434.5054,1412.0287,1408.4701,1410.5746,1411.2465,1407.7983,1411.7067,1399.0128,1406.9358,1419.3383,1425.5846,1440.5804,1446.0829
1666.7646,1661.505,1647.434,1664.4397,1696.7456,1701.4568,1659.0441,1652.3041,1654.9915,1660.7773,1659.3208,1672.9961,1662.3076,1657.5813,1653.2787,1672.3889,1700.492,1689.6586
5395.244,5423.804,5378.8867,5411.5977,5498.0415,5535.265,5397.453,5407.946,5421.166,5456.381,5466.809,5484.3022,5422.5547,5459.4253,5428.863,5470.5234,5538.0483,5504.9067
3502.6008,3505.0693,3508.0408,3509.0083,3521.9753,3520.788,3507.3723,3521.4407,3526.0447,3519.9524,3509.4014,3525.2117,3525.595,3525.5046,3517.3047,3511.098,3528.497,3527.633
2073.9937,2061.4998,2047.3846,2035.4528,2051.8235,2013.0015,2012.6396,2018.5436,2027.7784,2010.9672,2009.607,2003.2124,2012.4763,2001.8636,1995.3835,1994.9027,2009.7168,1984.6401
4718.578,4751.3774,4714.828,4741.3086,4823.499,4859.518,4727.3716,4736.7573,4753.6753,4785.324,4786.777,4801.3926,4742.3687,4780.0356,4758.3994,4798.255,4863.9346,4832.6597
3432.4658,3434.9907,3428.0007,3409.7974,3411.2341,3413.1746,3395.499,3389.793,3395.8962,3401.9216,3407.6826,3401.2073,3391.9878,3393.3848,3387.6848,3382.8315,3386.8496,3386.8252
